CustomerID,CustomerName,CustomerType,Industry,Country,Region,City,StateProvince,PostalCode,SignupDate,CustomerSegment
C01283,Ling Clark,B2C,Consumer,Germany,Europe,Frankfurt,,73669,2025-06-17,Consumer
C01284,Coastal Supply Co.,B2B,Energy,Vietnam,Asia Pacific,Hanoi,,85126,2024-03-22,Mid-Market
C01285,Ivan Novak,B2C,Consumer,Colombia,Latin America,Medellin,,88367,2025-06-02,Consumer
C01286,Ahmed Sharma,B2C,Consumer,United Arab Emirates,Middle East & Africa,Abu Dhabi,,19833,2024-09-01,Consumer
C01287,Vertex Mart,B2B,Education,United Kingdom,Europe,Birmingham,,91370,2024-09-20,Enterprise
C01288,Horizon Wholesale,B2B,Pharmaceuticals,United States,North America,Newark,CA,18577,2024-06-28,Small Business
C01289,Richard Silva,B2C,Consumer,France,Europe,Paris,,86356,2023-03-05,Consumer
C01290,Nova Industries,B2B,Construction,France,Europe,Paris,,20375,2024-10-30,Enterprise
C01291,Cascade Trading Co.,B2B,Automotive,Germany,Europe,Hamburg,,48850,2025-04-07,Small Business
C01292,Skyline Logistics,B2B,Pharmaceuticals,Australia,Asia Pacific,Melbourne,,10155,2025-01-13,Small Business
C01293,Harbor Networks,B2B,Manufacturing,United Kingdom,Europe,London,,12594,2023-01-09,Small Business
C01294,Coastal Merchants,B2B,Pharmaceuticals,Canada,North America,Toronto,,32562,2023-10-29,Mid-Market
C01295,Metro Supply Co.,B2B,Energy,Poland,Europe,Gdansk,,67317,2025-12-24,Enterprise
C01296,Global Industries,B2B,Government,Netherlands,Europe,Amsterdam,,55937,2023-11-13,Small Business
C01297,Pinnacle Networks,B2B,Retail,United States,North America,Newark,FL,47298,2025-05-18,Small Business
C01298,Sven Tran,B2C,Consumer,Canada,North America,Toronto,,11816,2025-06-02,Consumer
C01299,Patricia Kumar,B2C,Consumer,Australia,Asia Pacific,Sydney,,32021,2025-03-18,Consumer
C01300,Ingrid Moore,B2C,Consumer,France,Europe,Paris,,57789,2023-03-06,Consumer
C01301,Nova Logistics,B2B,Agriculture,Mexico,North America,Mexico City,,42871,2024-02-14,Small Business
C01302,Anchor Mart,B2B,Manufacturing,Netherlands,Europe,Rotterdam,,72399,2025-06-16,Small Business
C01303,Coastal Traders,B2B,Telecommunications,Japan,Asia Pacific,Tokyo,,49582,2023-09-03,Mid-Market
C01304,Coastal Traders,B2B,Agriculture,United States,North America,Newark,FL,20874,2025-07-02,Mid-Market
C01305,Metro Networks,B2B,Retail,India,Asia Pacific,Delhi,,15234,2025-10-31,Mid-Market
C01306,Prime Enterprises,B2B,Telecommunications,Argentina,Latin America,Buenos Aires,,30190,2023-10-12,Small Business
C01307,Prime Mart,B2B,Hospitality,Netherlands,Europe,Amsterdam,,70756,2025-04-21,Mid-Market
C01308,Patricia Lee,B2C,Consumer,Australia,Asia Pacific,Melbourne,,,2023-07-11,Small Business
C01309,Valentina Rossi,B2C,Consumer,Canada,North America,Vancouver,,58039,2025-02-06,Consumer
C01310,Ironclad Merchants,B2B,Automotive,United Arab Emirates,Middle East & Africa,Dubai,,34401,2024-06-27,Mid-Market
C01311,Pioneer Depot,B2B,Telecommunications,Poland,Europe,Warsaw,,10781,2024-03-29,Small Business
C01312,Wei Patel,B2C,Consumer,Argentina,Latin America,Buenos Aires,,91805,2025-11-23,Consumer
C01313,Quantum Ventures,B2B,Education,United Kingdom,Europe,Birmingham,,45083,2024-06-13,Small Business
C01314,Nova Traders,B2B,Government,United States,North America,Chicago,CA,57844,2024-01-30,Enterprise
C01315,Union Partners,B2B,Healthcare,Mexico,North America,Mexico City,,36422,2024-07-02,Enterprise
C01316,Crest Merchants,B2B,Automotive,India,Asia Pacific,Bengaluru,,80752,2023-12-06,Enterprise
C01317,Crest Networks,B2B,Technology,Germany,Europe,Munich,,41965,2024-12-20,Mid-Market
C01318,Isabella Kumar,B2C,Consumer,Canada,North America,Toronto,,72376,2023-07-12,Consumer
C01319,Quantum Supply Co.,B2B,Construction,India,Asia Pacific,Chennai,,77347,2023-09-22,Small Business
C01320,William Wang,B2C,Consumer,Colombia,Latin America,Bogota,,10952,2023-01-07,Consumer
C01321,Sofia Tanaka,B2C,Consumer,France,Europe,Lyon,,72363,2024-03-31,Consumer
C01322,Granite Systems,B2B,Agriculture,Germany,Europe,Hamburg,,12093,2024-07-03,Mid-Market
C01323,Anchor Networks,B2B,Pharmaceuticals,Canada,North America,Montreal,,67059,2024-09-30,Enterprise
C01324,Atlas Industries,B2B,Technology,China,Asia Pacific,Shenzhen,,80801,2024-09-10,Mid-Market
C01325,Pioneer Ventures,B2B,Education,Mexico,North America,Mexico City,,18614,2023-04-19,Enterprise
C01326,Quantum Distribution,B2B,Energy,Chile,Latin America,Santiago,,16767,2025-04-02,Mid-Market
C01327,Apex Import Export,B2B,Manufacturing,France,Europe,Lyon,,75136,2023-11-16,Mid-Market
C01328,Layla Bernard,B2C,Consumer,Poland,Europe,Warsaw,,46022,2023-09-09,Consumer
C01329,Robert Tanaka,B2C,Consumer,United States,North America,Dallas,CA,97319,2023-09-22,Consumer
C01330,Isabella Robinson,B2C,Consumer,Canada,North America,Montreal,,52893,2024-11-09,Consumer
C01331,Vertex Industries,B2B,Construction,China,Asia Pacific,Shenzhen,,20175,2024-05-18,Mid-Market
C01332,Global Logistics,B2B,Technology,Spain,Europe,Barcelona,,26168,2025-05-16,Small Business
C01333,Vantage Depot,B2B,Education,Spain,Europe,Barcelona,,56371,2024-01-05,Small Business
C01334,Ironclad Solutions,B2B,Manufacturing,Saudi Arabia,Middle East & Africa,Riyadh,,11074,2025-01-24,Mid-Market
C01335,Pinnacle Depot,B2B,Government,South Africa,Middle East & Africa,Cape Town,,60240,2025-06-30,Small Business
C01336,Frontier Industries,B2B,Government,Argentina,Latin America,Buenos Aires,,96494,2024-02-09,Enterprise
C01337,Cascade Enterprises,B2B,Technology,Canada,North America,Toronto,,74864,2023-02-07,Mid-Market
C01338,Silverline Industries,B2B,Technology,Netherlands,Europe,Rotterdam,,35182,2023-06-22,Mid-Market
C01339,Daniel Jones,B2C,Consumer,Brazil,Latin America,Rio de Janeiro,,41449,2024-07-12,Small Business
C01340,Vertex Ventures,B2B,Energy,Spain,Europe,Barcelona,,75256,2024-08-03,Mid-Market
C01341,Prime Depot,B2B,Education,Mexico,North America,Monterrey,,25930,2023-08-24,Enterprise
C01342,Vantage Partners,B2B,Education,India,Asia Pacific,Chennai,,75339,2025-08-23,Small Business
C01343,Matthew Tran,B2C,Consumer,Netherlands,Europe,Amsterdam,,57050,2025-02-11,Consumer
C01344,Union Commerce,B2B,Technology,Spain,Europe,Madrid,,74230,2024-12-22,Mid-Market
C01345,Sandra Williams,B2C,Consumer,Saudi Arabia,Middle East & Africa,Riyadh,,38692,2025-02-12,Small Business
C01346,Skyline Networks,B2B,Automotive,Singapore,Asia Pacific,Singapore,,78401,2023-07-09,Enterprise
C01347,Marco Garcia,B2C,Consumer,Poland,Europe,Warsaw,,35399,2024-06-14,Consumer
C01348,Crest Holdings,B2B,Consumer Goods,Netherlands,Europe,Amsterdam,,19506,2023-11-23,Mid-Market
C01349,Coastal Networks,B2B,Food & Beverage,Netherlands,Europe,Amsterdam,,60729,2023-07-05,Small Business
C01350,Silverline Supply Co.,B2B,Food & Beverage,United States,North America,Chicago,TX,21906,2024-12-16,Mid-Market
C01351,Skyline Import Export,B2B,Pharmaceuticals,Australia,Asia Pacific,Melbourne,,54725,2023-07-05,Enterprise
C01352,Vertex Partners,B2B,Government,Singapore,Asia Pacific,Singapore,,69436,2023-11-29,Small Business
C01353,Coastal Distribution,B2B,Automotive,Mexico,North America,Guadalajara,,92803,2025-12-04,Small Business
C01354,Quantum Solutions,B2B,Hospitality,Mexico,North America,Guadalajara,,87455,2024-06-19,Small Business
C01355,Coastal Networks,B2B,Hospitality,Argentina,Latin America,Buenos Aires,,10945,2024-04-24,Small Business
C01356,Sterling Wholesale,B2B,Automotive,Canada,North America,Montreal,,39431,2023-12-09,Enterprise
C01357,Vertex Distribution,B2B,Hospitality,Germany,Europe,Hamburg,,95511,2023-05-09,Enterprise
C01358,Emma Miller,B2C,Consumer,United Kingdom,Europe,Manchester,,86029,2024-11-29,Consumer
C01359,Priya Silva,B2C,Consumer,China,Asia Pacific,Shenzhen,,,2025-11-12,Consumer
C01360,Skyline Import Export,B2B,Healthcare,United States,North America,Atlanta,NJ,,2023-08-16,Mid-Market
C01361,Silverline Traders,B2B,Retail,India,Asia Pacific,Mumbai,,23758,2024-06-05,Small Business
C01362,Union Holdings,B2B,Food & Beverage,France,Europe,Lyon,,38609,2024-04-02,Small Business
C01363,Union Supply Co.,B2B,Food & Beverage,India,Asia Pacific,Mumbai,,85343,2024-08-13,Enterprise
C01364,Isabella Rodriguez,B2C,Consumer,Mexico,North America,Mexico City,,84837,2023-06-10,Consumer
C01365,Metro Systems,B2B,Telecommunications,Spain,Europe,Barcelona,,75912,2024-07-24,Enterprise
C01366,Nancy Li,B2C,Consumer,Netherlands,Europe,Amsterdam,,14424,2023-11-05,Consumer
C01367,Bluewave Industries,B2B,Technology,Mexico,North America,Monterrey,,71123,2023-09-24,Enterprise
C01368,Cascade Solutions,B2B,Retail,United States,North America,Newark,NJ,18918,2024-03-08,Small Business
C01369,Skyline Import Export,B2B,Energy,Canada,North America,Toronto,,53982,2024-07-10,Mid-Market
C01370,Nova Distribution,B2B,Consumer Goods,Germany,Europe,Frankfurt,,,2023-10-10,Mid-Market
C01371,Global Ventures,B2B,Healthcare,Canada,North America,Vancouver,,56641,2025-02-10,Mid-Market
C01372,Prime Mart,B2B,Pharmaceuticals,United Arab Emirates,Middle East & Africa,Dubai,,69670,2024-11-05,Small Business
C01373,Lucas Muller,B2C,Consumer,Poland,Europe,Gdansk,,15694,2024-04-23,Consumer
C01374,Sandra Lee,B2C,Consumer,Japan,Asia Pacific,Osaka,,80329,2025-08-26,Consumer
C01375,Meridian Supply Co.,B2B,Telecommunications,Saudi Arabia,Middle East & Africa,Jeddah,,,2024-03-15,Mid-Market
C01376,Pioneer Industries,B2B,Education,United States,North America,Dallas,CA,82740,2025-05-10,Enterprise
C01377,David Cohen,B2C,Consumer,Australia,Asia Pacific,Melbourne,,38422,2025-09-10,Consumer
C01378,Sarah Harris,B2C,Consumer,Brazil,Latin America,Sao Paulo,,92265,2025-05-02,Consumer
C01379,Global Distribution,B2B,Pharmaceuticals,India,Asia Pacific,Chennai,,30911,2023-11-26,Mid-Market
C01380,Anchor Systems,B2B,Telecommunications,United Kingdom,Europe,Manchester,,64332,2025-07-13,Small Business
C01381,Horizon Systems,B2B,Manufacturing,France,Europe,Paris,,67456,2024-05-29,Enterprise
C01382,Ironclad Systems,B2B,Consumer Goods,Mexico,North America,Monterrey,,26662,2023-12-29,Enterprise
C01383,Meridian Trading Co.,B2B,Healthcare,United Kingdom,Europe,Birmingham,,87679,2023-12-01,Small Business
C01384,Prime Wholesale,B2B,Energy,South Africa,Middle East & Africa,Cape Town,,62478,2023-10-28,Mid-Market
C01385,Apex Mart,B2B,Government,Egypt,Middle East & Africa,Cairo,,88220,2024-01-25,Mid-Market
C01386,Pioneer Systems,B2B,Healthcare,United States,North America,Newark,OH,66189,2023-05-25,Enterprise
C01387,Summit Networks,B2B,Technology,Australia,Asia Pacific,Melbourne,,26021,2024-01-15,Mid-Market
C01388,Skyline Import Export,B2B,Construction,Canada,North America,Montreal,,,2024-01-19,Mid-Market
C01389,Apex Wholesale,B2B,Technology,Brazil,Latin America,Curitiba,,44906,2025-04-12,Small Business
C01390,Frontier Enterprises,B2B,Government,Mexico,North America,Mexico City,,13436,2025-10-17,Mid-Market
C01391,Diego Lewis,B2C,Consumer,South Africa,Middle East & Africa,Johannesburg,,13907,2025-12-05,Small Business
C01392,Ironclad Retail Group,B2B,Education,Japan,Asia Pacific,Osaka,,84561,2023-12-03,Mid-Market
C01393,Ironclad Systems,B2B,Construction,Canada,North America,Vancouver,,38354,2024-05-31,Small Business
C01394,Redwood Mart,B2B,Pharmaceuticals,Canada,North America,Toronto,,27394,2025-07-22,Mid-Market
C01395,Vantage Solutions,B2B,Technology,Australia,Asia Pacific,Sydney,,67610,2024-04-21,Mid-Market
C01396,Global Logistics,B2B,Construction,United States,North America,Columbus,IL,79823,2025-09-03,Small Business
C01397,Meridian Wholesale,B2B,Telecommunications,United Kingdom,Europe,Birmingham,,11961,2025-06-06,Mid-Market
C01398,Pinnacle Trading Co.,B2B,Government,Argentina,Latin America,Buenos Aires,,22886,2025-02-18,Mid-Market
C01399,Anna Wang,B2C,Consumer,Netherlands,Europe,Amsterdam,,68200,2025-01-09,Consumer
C01400,Harbor Merchants,B2B,Telecommunications,United Kingdom,Europe,London,,67535,2025-06-01,Small Business
C01401,Granite Trading Co.,B2B,Construction,Netherlands,Europe,Amsterdam,,70466,2024-06-25,Small Business
C01402,Pinnacle Retail Group,B2B,Healthcare,Canada,North America,Toronto,,64612,2023-05-23,Mid-Market
C01403,Redwood Logistics,B2B,Consumer Goods,Egypt,Middle East & Africa,Cairo,,69490,2023-01-20,Small Business
C01404,Nova Depot,B2B,Government,United States,North America,Chicago,GA,20030,2024-05-23,Mid-Market
C01405,Harbor Networks,B2B,Government,Canada,North America,Montreal,,54492,2023-07-24,Mid-Market
C01406,Apex Merchants,B2B,Food & Beverage,Canada,North America,Montreal,,58939,2025-10-03,Mid-Market
C01407,Bluewave Merchants,B2B,Education,South Africa,Middle East & Africa,Johannesburg,,86305,2025-02-02,Enterprise
C01408,Meridian Wholesale,B2B,Telecommunications,United States,North America,Chicago,IL,19562,2025-09-08,Small Business
C01409,Anchor Mart,B2B,Healthcare,Chile,Latin America,Santiago,,66333,2025-04-18,Mid-Market
C01410,Quantum Partners,B2B,Telecommunications,Singapore,Asia Pacific,Singapore,,87593,2024-07-05,Mid-Market
C01411,Redwood Holdings,B2B,Energy,Vietnam,Asia Pacific,Ho Chi Minh City,,70192,2023-09-16,Mid-Market
C01412,Vantage Logistics,B2B,Food & Beverage,Egypt,Middle East & Africa,Cairo,,90202,2024-06-14,Mid-Market
C01413,Bluewave Supply Co.,B2B,Energy,Colombia,Latin America,Bogota,,33529,2025-06-08,Small Business
C01414,Sterling Depot,B2B,Construction,United Arab Emirates,Middle East & Africa,Dubai,,35677,2024-11-28,Mid-Market
C01415,Priya Fischer,B2C,Consumer,Mexico,North America,Mexico City,,82284,2025-08-10,Consumer
C01416,Anchor Systems,B2B,Retail,Australia,Asia Pacific,Melbourne,,65489,2025-05-12,Enterprise
C01417,Crest Logistics,B2B,Technology,Netherlands,Europe,Amsterdam,,47369,2023-01-19,Small Business
C01418,Horizon Wholesale,B2B,Agriculture,Poland,Europe,Warsaw,,15537,2025-02-05,Enterprise
C01419,Anna Moore,B2C,Consumer,Argentina,Latin America,Buenos Aires,,,2025-09-20,Consumer
C01420,Daniel Clark,B2C,Consumer,Saudi Arabia,Middle East & Africa,Riyadh,,68723,2025-09-12,Consumer
C01421,Meridian Merchants,B2B,Retail,Singapore,Asia Pacific,Singapore,,74536,2024-03-11,Mid-Market
C01422,Pioneer Solutions,B2B,Manufacturing,Spain,Europe,Madrid,,32367,2024-07-22,Small Business
C01423,Barbara Silva,B2C,Consumer,France,Europe,Marseille,,15457,2023-09-24,Consumer
C01424,Beacon Traders,B2B,Agriculture,France,Europe,Paris,,93533,2023-08-25,Enterprise
C01425,Joseph White,B2C,Consumer,Germany,Europe,Munich,,82419,2025-10-03,Consumer
C01426,Pioneer Networks,B2B,Telecommunications,France,Europe,Lyon,,85536,2023-07-30,Small Business
C01427,Skyline Holdings,B2B,Consumer Goods,United States,North America,Columbus,IL,56305,2024-07-16,Mid-Market
C01428,Skyline Mart,B2B,Energy,Canada,North America,Vancouver,,33529,2023-03-02,Mid-Market
C01429,Nova Partners,B2B,Energy,China,Asia Pacific,Ningbo,,22843,2024-05-29,Mid-Market
C01430,Bluewave Depot,B2B,Education,Netherlands,Europe,Rotterdam,,82711,2023-07-25,Enterprise
C01431,Sandra Brown,B2C,Consumer,Egypt,Middle East & Africa,Cairo,,16686,2024-05-13,Consumer
C01432,Kwame Sanchez,B2C,Consumer,India,Asia Pacific,Bengaluru,,84826,2025-04-13,Consumer
C01433,Vertex Depot,B2B,Consumer Goods,Canada,North America,Montreal,,79107,2025-12-05,Small Business
C01434,David Rodriguez,B2C,Consumer,Mexico,North America,Monterrey,,44042,2023-02-19,Consumer
C01435,James Fischer,B2C,Consumer,United States,North America,Columbus,OH,49663,2025-02-05,Consumer
C01436,Frontier Traders,B2B,Construction,Saudi Arabia,Middle East & Africa,Jeddah,,86959,2023-12-17,Enterprise
C01437,Anchor Depot,B2B,Construction,Canada,North America,Toronto,,70480,2024-11-26,Small Business
C01438,Vantage Merchants,B2B,Hospitality,Spain,Europe,Madrid,,85002,2024-09-28,Small Business
C01439,Metro Industries,B2B,Agriculture,Saudi Arabia,Middle East & Africa,Jeddah,,10798,2024-06-29,Small Business
C01440,Silverline Distribution,B2B,Pharmaceuticals,United Arab Emirates,Middle East & Africa,Abu Dhabi,,40212,2024-10-30,Enterprise
C01441,Diego Ramirez,B2C,Consumer,Mexico,North America,Guadalajara,,21882,2024-10-29,Consumer
C01442,Sandra Wilson,B2C,Consumer,Canada,North America,Montreal,,36545,2024-08-09,Consumer
C01443,Anchor Enterprises,B2B,Telecommunications,United States,North America,Dallas,NJ,50383,2025-05-21,Mid-Market
C01444,Global Solutions,B2B,Government,United States,North America,Newark,FL,51307,2023-04-17,Mid-Market
C01445,Ivan Santos,B2C,Consumer,Canada,North America,Montreal,,84508,2023-08-13,Consumer
C01446,Valentina Nguyen,B2C,Consumer,Poland,Europe,Warsaw,,16235,2023-02-07,Consumer
C01447,Frontier Wholesale,B2B,Retail,Brazil,Latin America,Curitiba,,10578,2024-10-24,Small Business
C01448,Nova Industries,B2B,Telecommunications,Poland,Europe,Gdansk,,60517,2023-01-13,Enterprise
C01449,Beacon Wholesale,B2B,Telecommunications,Singapore,Asia Pacific,Singapore,,49147,2025-08-02,Small Business
C01450,Redwood Holdings,B2B,Manufacturing,Mexico,North America,Monterrey,,,2024-07-10,Small Business
C01451,Nova Holdings,B2B,Telecommunications,Japan,Asia Pacific,Osaka,,69638,2023-02-08,Enterprise
C01452,Silverline Industries,B2B,Energy,Vietnam,Asia Pacific,Ho Chi Minh City,,56736,2024-06-10,Small Business
C01453,Layla Sharma,B2C,Consumer,Argentina,Latin America,Buenos Aires,,88149,2023-10-10,Consumer
C01454,Silverline Commerce,B2B,Consumer Goods,South Africa,Middle East & Africa,Johannesburg,,12488,2024-10-01,Small Business
C01455,Vertex Wholesale,B2B,Hospitality,Spain,Europe,Barcelona,,13884,2025-07-04,Mid-Market
C01456,Apex Ventures,B2B,Healthcare,United States,North America,Dallas,WA,51936,2024-07-18,Small Business
C01457,Ingrid Li,B2C,Consumer,Canada,North America,Montreal,,92419,2023-07-23,Consumer
C01458,Quantum Ventures,B2B,Construction,Poland,Europe,Warsaw,,82064,2024-09-29,Mid-Market
C01459,Metro Mart,B2B,Agriculture,United Arab Emirates,Middle East & Africa,Dubai,,79697,2024-10-03,Enterprise
C01460,Mei Gonzalez,B2C,Consumer,Spain,Europe,Madrid,,63765,2024-06-15,Consumer
C01461,Sarah Patel,B2C,Consumer,China,Asia Pacific,Ningbo,,16265,2025-08-10,Consumer
C01462,Richard Taylor,B2C,Consumer,Germany,Europe,Munich,,22985,2025-06-13,Consumer
C01463,Beacon Enterprises,B2B,Hospitality,United States,North America,Atlanta,FL,88144,2024-03-10,Small Business
C01464,Granite Mart,B2B,Education,United States,North America,Chicago,OH,36186,2023-01-26,Mid-Market
C01465,Zenith Mart,B2B,Education,China,Asia Pacific,Shanghai,,73239,2023-02-12,Mid-Market
C01466,Mary Ferreira,B2C,Consumer,Australia,Asia Pacific,Sydney,,41953,2025-02-11,Consumer
C01467,Granite Mart,B2B,Energy,Spain,Europe,Madrid,,38085,2023-11-06,Small Business
C01468,Harbor Retail Group,B2B,Energy,Canada,North America,Montreal,,38159,2023-06-02,Enterprise
C01469,Zenith Industries,B2B,Manufacturing,Australia,Asia Pacific,Sydney,,32683,2025-02-18,Enterprise
C01470,Quantum Solutions,B2B,Pharmaceuticals,Mexico,North America,Mexico City,,91522,2024-10-27,Enterprise
C01471,Rahul Patel,B2C,Consumer,South Africa,Middle East & Africa,Johannesburg,,47845,2023-09-23,Consumer
C01472,Jessica Taylor,B2C,Consumer,United States,North America,Columbus,TX,71770,2023-04-28,Consumer
C01473,Margaret Kim,B2C,Consumer,Canada,North America,Vancouver,,74219,2023-11-25,Consumer
C01474,Global Distribution,B2B,Telecommunications,United Kingdom,Europe,London,,50921,2024-08-20,Small Business
C01475,Harbor Depot,B2B,Construction,Netherlands,Europe,Amsterdam,,27930,2024-09-09,Mid-Market
C01476,Anchor Distribution,B2B,Pharmaceuticals,France,Europe,Paris,,87521,2025-02-22,Small Business
C01477,Pinnacle Networks,B2B,Healthcare,Spain,Europe,Madrid,,12020,2024-02-18,Enterprise
C01478,Vantage Distribution,B2B,Telecommunications,United Arab Emirates,Middle East & Africa,Abu Dhabi,,36926,2024-01-24,Small Business
C01479,Crest Enterprises,B2B,Education,France,Europe,Paris,,97374,2023-12-09,Mid-Market
C01480,Prime Commerce,B2B,Retail,United Kingdom,Europe,London,,93623,2025-11-01,Small Business
C01481,Zenith Traders,B2B,Agriculture,France,Europe,Lyon,,64006,2025-10-18,Small Business
C01482,Skyline Distribution,B2B,Food & Beverage,Canada,North America,Montreal,,74547,2023-05-29,Small Business
C01483,Coastal Ventures,B2B,Government,Poland,Europe,Warsaw,,22607,2025-10-04,Small Business
C01484,Ava Miller,B2C,Consumer,United States,North America,Newark,WA,98085,2024-07-07,Consumer
C01485,Horizon Merchants,B2B,Manufacturing,Australia,Asia Pacific,Melbourne,,57992,2024-12-24,Small Business
C01486,Ingrid Tanaka,B2C,Consumer,Canada,North America,Vancouver,,33173,2025-11-19,Consumer
C01487,Anthony Santos,B2C,Consumer,United Arab Emirates,Middle East & Africa,Dubai,,88339,2024-02-03,Consumer
C01488,Zenith Enterprises,B2B,Food & Beverage,Spain,Europe,Madrid,,29635,2024-01-08,Small Business
C01489,Anchor Partners,B2B,Telecommunications,Colombia,Latin America,Medellin,,84222,2023-05-25,Mid-Market
C01490,Nova Holdings,B2B,Agriculture,Netherlands,Europe,Rotterdam,,46007,2025-12-27,Small Business
C01491,Zenith Distribution,B2B,Automotive,Canada,North America,Toronto,,89747,2024-08-05,Mid-Market
C01492,Horizon Supply Co.,B2B,Telecommunications,China,Asia Pacific,Shanghai,,20617,2023-12-31,Mid-Market
C01493,Ahmed Li,B2C,Consumer,China,Asia Pacific,Shenzhen,,60482,2024-10-18,Consumer
C01494,Fatima Lee,B2C,Consumer,Japan,Asia Pacific,Osaka,,58873,2023-01-01,Consumer
C01495,Silverline Import Export,B2B,Construction,United Kingdom,Europe,Birmingham,,48639,2025-11-27,Small Business
C01496,Anchor Industries,B2B,Retail,Singapore,Asia Pacific,Singapore,,79235,2025-08-26,Mid-Market
C01497,Silverline Depot,B2B,Construction,Chile,Latin America,Santiago,,29606,2024-09-17,Mid-Market
C01498,Redwood Mart,B2B,Consumer Goods,India,Asia Pacific,Chennai,,79086,2025-05-28,Small Business
C01499,Zenith Networks,B2B,Technology,Netherlands,Europe,Amsterdam,,48569,2024-06-25,Small Business
C01500,Bluewave Trading Co.,B2B,Pharmaceuticals,China,Asia Pacific,Shanghai,,56661,2024-03-09,Small Business
C01501,LIAM MILLER,B2C,Consumer,United States,North America,Columbus,TX,81975,2025-09-25,Consumer
C01502,AMARA ALI,B2C,Consumer,United States,North America,Dallas,CA,57680,2024-04-10,Consumer
C01503,QUANTUM IMPORT EXPORT,B2B,Manufacturing,Australia,Asia Pacific,Melbourne,,75380,2025-07-08,Small Business
C01504,Arjun Jackson Inc,B2C,Consumer,China,Asia Pacific,Shanghai,,70332,2024-01-13,Consumer
C01505,Global Holdings,B2B,Retail,United Kingdom,Europe,Birmingham,,29719,2024-01-27,Mid-Market
C01506,PINNACLE TRADING CO.,B2B,Consumer Goods,Brazil,Latin America,Sao Paulo,,80694,2023-08-21,Small Business
C01507,NOVA NETWORKS,B2B,Hospitality,Spain,Europe,Barcelona,,11271,2023-09-23,Mid-Market
C01508,CASCADE DISTRIBUTION,B2B,Education,Germany,Europe,Munich,,46117,2023-08-23,Mid-Market
C01509,Ironclad Networks Inc,B2B,Consumer Goods,Australia,Asia Pacific,Sydney,,87755,2024-01-01,Enterprise
C01510,Metro Partners LLC,B2B,Automotive,Mexico,North America,Monterrey,,72933,2025-04-15,Enterprise
C01511,Cascade Traders Inc,B2B,Retail,Canada,North America,Vancouver,,54073,2024-09-30,Small Business
C01512,PRIME PARTNERS,B2B,Food & Beverage,Canada,North America,Montreal,,12811,2023-03-07,Mid-Market
C01513,Union Retail Group LLC,B2B,Consumer Goods,Mexico,North America,Monterrey,,19798,2023-05-28,Mid-Market
C01514,Pinnacle Retail Group,B2B,Retail,United Kingdom,Europe,London,,51132,2024-08-14,Small Business
C01515,Zenith Import Export,B2B,Energy,Netherlands,Europe,Rotterdam,,35721,2024-11-24,Enterprise
C01516,Crest Traders LLC,B2B,Hospitality,Chile,Latin America,Santiago,,,2023-01-27,Small Business
C01517,Silverline Mart,B2B,Food & Beverage,United States,North America,Atlanta,IL,98675,2023-07-19,Enterprise
C01518,Zenith Distribution Inc,B2B,Technology,Spain,Europe,Barcelona,,28424,2023-07-21,Small Business
